id,partical_id,source_x,source_y,dest_x,dest_y,Timestamp
68698,24,360,648,360,647,"2017-01-31 10:14:11"
68699,25,442,651,442,650,"2017-01-31 10:14:11"
68700,16,479,153,479,154,"2017-01-31 10:14:11"
68701,34,451,497,451,496,"2017-01-31 10:14:11"
68702,4,140,119,141,120,"2017-01-31 10:14:11"
68703,18,29,148,29,149,"2017-01-31 10:14:11"
68704,22,255,660,255,659,"2017-01-31 10:14:11"
68705,28,9,649,9,648,"2017-01-31 10:14:11"
68706,37,453,736,452,736,"2017-01-31 10:14:12"
68707,23,305,657,305,656,"2017-01-31 10:14:12"
68708,20,120,657,120,656,"2017-01-31 10:14:12"
68709,43,155,396,156,396,"2017-01-31 10:14:12"
68710,44,150,494,151,494,"2017-01-31 10:14:12"
68711,2,60,658,60,657,"2017-01-31 10:14:12"
68712,40,155,160,156,160,"2017-01-31 10:14:12"
68713,24,360,647,360,646,"2017-01-31 10:14:12"
68714,25,442,650,442,649,"2017-01-31 10:14:12"
68715,16,479,154,479,155,"2017-01-31 10:14:12"
68716,34,451,496,451,497,"2017-01-31 10:14:13"
68717,4,141,120,142,121,"2017-01-31 10:14:13"
68718,43,156,396,157,396,"2017-01-31 10:14:13"
68719,20,120,656,120,655,"2017-01-31 10:14:13"
68720,23,305,656,305,655,"2017-01-31 10:14:13"
68721,37,452,736,451,736,"2017-01-31 10:14:13"
68722,28,9,648,9,647,"2017-01-31 10:14:13"
68723,22,255,659,255,658,"2017-01-31 10:14:13"
68724,18,29,149,29,150,"2017-01-31 10:14:14"
68725,40,156,160,157,160,"2017-01-31 10:14:14"
68726,24,360,646,360,645,"2017-01-31 10:14:14"
68727,25,442,649,442,648,"2017-01-31 10:14:14"
68728,16,479,155,479,156,"2017-01-31 10:14:14"
68729,34,451,497,451,496,"2017-01-31 10:14:14"
68730,44,151,494,152,494,"2017-01-31 10:14:14"
68731,2,60,657,60,656,"2017-01-31 10:14:15"
68732,22,255,658,255,657,"2017-01-31 10:14:15"
68733,28,9,647,9,646,"2017-01-31 10:14:15"
68734,37,451,736,450,736,"2017-01-31 10:14:15"
68735,18,29,150,29,151,"2017-01-31 10:14:15"
68736,4,142,121,143,122,"2017-01-31 10:14:16"
68737,43,157,396,158,396,"2017-01-31 10:14:16"
68738,2,60,656,60,655,"2017-01-31 10:14:16"
68739,44,152,494,153,494,"2017-01-31 10:14:16"
68740,16,479,156,479,157,"2017-01-31 10:14:16"
68741,4,143,122,144,123,"2017-01-31 10:14:16"
68742,25,442,648,442,647,"2017-01-31 10:14:16"
68743,20,120,655,120,654,"2017-01-31 10:14:17"
68744,23,305,655,305,654,"2017-01-31 10:14:17"
68745,40,157,160,158,160,"2017-01-31 10:14:17"
68746,28,9,646,10,645,"2017-01-31 10:14:17"
68747,22,255,657,255,656,"2017-01-31 10:14:17"
68748,18,29,151,29,152,"2017-01-31 10:14:17"
68749,44,153,494,154,494,"2017-01-31 10:14:18"
68750,2,60,655,60,654,"2017-01-31 10:14:18"
68751,43,158,396,159,396,"2017-01-31 10:14:18"
68752,24,360,645,360,644,"2017-01-31 10:14:18"
68753,37,450,736,449,736,"2017-01-31 10:14:18"
68754,16,479,157,479,158,"2017-01-31 10:14:18"
68755,4,144,123,145,124,"2017-01-31 10:14:18"
68756,25,442,647,442,646,"2017-01-31 10:14:18"
68757,20,120,654,120,653,"2017-01-31 10:14:19"
68758,23,305,654,305,653,"2017-01-31 10:14:19"
68759,40,158,160,159,160,"2017-01-31 10:14:19"
68760,28,10,645,10,644,"2017-01-31 10:14:19"
68761,22,255,656,255,655,"2017-01-31 10:14:19"
68762,18,29,152,29,153,"2017-01-31 10:14:19"
68763,44,154,494,155,494,"2017-01-31 10:14:19"
68764,2,60,654,60,653,"2017-01-31 10:14:19"
68765,43,159,396,160,396,"2017-01-31 10:14:19"
68766,24,360,644,360,643,"2017-01-31 10:14:20"
68767,37,449,736,448,736,"2017-01-31 10:14:20"
68768,16,479,158,479,159,"2017-01-31 10:14:20"
68769,4,145,124,146,125,"2017-01-31 10:14:20"
68770,25,442,646,442,645,"2017-01-31 10:14:20"
68771,20,120,653,120,652,"2017-01-31 10:14:20"
68772,23,305,653,305,652,"2017-01-31 10:14:20"
68773,40,159,160,160,160,"2017-01-31 10:14:21"
68774,28,10,644,10,643,"2017-01-31 10:14:21"
68775,43,160,396,161,396,"2017-01-31 10:14:21"
68776,18,29,153,29,154,"2017-01-31 10:14:21"
68777,44,155,494,156,494,"2017-01-31 10:14:21"
68778,2,60,653,60,652,"2017-01-31 10:14:21"
68779,22,255,655,255,654,"2017-01-31 10:14:21"
68780,24,360,643,361,643,"2017-01-31 10:14:21"
68781,37,448,736,447,736,"2017-01-31 10:14:21"
68782,16,479,159,479,160,"2017-01-31 10:14:21"
68783,4,146,125,147,126,"2017-01-31 10:14:22"
68784,25,442,645,442,644,"2017-01-31 10:14:22"
68785,20,120,652,120,651,"2017-01-31 10:14:22"
68786,23,305,652,305,651,"2017-01-31 10:14:22"
68787,40,160,160,161,160,"2017-01-31 10:14:22"
68788,28,10,643,10,642,"2017-01-31 10:14:22"
68789,43,161,396,162,396,"2017-01-31 10:14:22"
68790,18,29,154,29,155,"2017-01-31 10:14:23"
68791,44,156,494,157,494,"2017-01-31 10:14:23"
68792,2,60,652,60,651,"2017-01-31 10:14:23"
68793,22,255,654,255,653,"2017-01-31 10:14:23"
68794,24,361,643,362,643,"2017-01-31 10:14:23"
68795,37,447,736,446,736,"2017-01-31 10:14:23"
68796,16,479,160,479,161,"2017-01-31 10:14:23"
68797,4,147,126,148,126,"2017-01-31 10:14:23"
68798,25,442,644,442,643,"2017-01-31 10:14:24"
68799,20,120,651,120,650,"2017-01-31 10:14:24"
68800,23,305,651,305,650,"2017-01-31 10:14:24"
68801,40,161,160,162,160,"2017-01-31 10:14:24"
68802,28,10,642,10,641,"2017-01-31 10:14:24"
68803,2,60,651,60,650,"2017-01-31 10:14:24"
68804,18,29,155,29,156,"2017-01-31 10:14:24"
68805,44,157,494,158,494,"2017-01-31 10:14:24"
68806,43,162,396,163,396,"2017-01-31 10:14:25"
68807,22,255,653,255,652,"2017-01-31 10:14:25"
68808,24,362,643,363,643,"2017-01-31 10:14:25"
68809,37,446,736,445,736,"2017-01-31 10:14:25"
68810,16,479,161,479,162,"2017-01-31 10:14:26"
68811,4,148,126,149,127,"2017-01-31 10:14:26"
68812,25,442,643,442,642,"2017-01-31 10:14:26"
68813,20,120,650,120,649,"2017-01-31 10:14:26"
68814,23,305,650,305,649,"2017-01-31 10:14:26"
68815,40,162,160,163,160,"2017-01-31 10:14:26"
68816,28,10,641,10,640,"2017-01-31 10:14:27"
68817,43,163,396,164,395,"2017-01-31 10:14:27"
68818,18,29,156,29,157,"2017-01-31 10:14:27"
68819,44,158,494,159,494,"2017-01-31 10:14:27"
68820,2,60,650,60,649,"2017-01-31 10:14:27"
68821,22,255,652,255,651,"2017-01-31 10:14:27"
68822,24,363,643,364,642,"2017-01-31 10:14:27"
68823,37,445,736,444,736,"2017-01-31 10:14:27"
68824,16,479,162,480,162,"2017-01-31 10:14:27"
68825,4,149,127,150,128,"2017-01-31 10:14:28"
68826,25,442,642,442,641,"2017-01-31 10:14:28"
68827,20,120,649,120,648,"2017-01-31 10:14:28"
68828,23,305,649,305,648,"2017-01-31 10:14:28"
68829,40,163,160,164,160,"2017-01-31 10:14:28"
68830,28,10,640,10,639,"2017-01-31 10:14:28"
68831,43,164,395,165,394,"2017-01-31 10:14:28"
68832,18,29,157,29,158,"2017-01-31 10:14:28"
68833,44,159,494,160,494,"2017-01-31 10:14:28"
68834,2,60,649,60,648,"2017-01-31 10:14:28"
68835,22,255,651,255,650,"2017-01-31 10:14:29"
68836,24,364,642,364,641,"2017-01-31 10:14:29"
68837,37,444,736,443,736,"2017-01-31 10:14:29"
68838,16,480,162,481,163,"2017-01-31 10:14:29"
68839,4,150,128,151,129,"2017-01-31 10:14:29"
68840,25,442,641,442,640,"2017-01-31 10:14:29"
68841,20,120,648,120,647,"2017-01-31 10:14:29"
68842,23,305,648,305,647,"2017-01-31 10:14:29"
68843,40,164,160,165,160,"2017-01-31 10:14:29"
68844,28,10,639,11,638,"2017-01-31 10:14:29"
68845,43,165,394,166,394,"2017-01-31 10:14:30"
68846,18,29,158,29,159,"2017-01-31 10:14:30"
68847,44,160,494,161,494,"2017-01-31 10:14:30"
68848,2,60,648,60,647,"2017-01-31 10:14:30"
68849,22,255,650,255,649,"2017-01-31 10:14:30"
68850,24,364,641,364,640,"2017-01-31 10:14:30"
68851,37,443,736,442,736,"2017-01-31 10:14:30"
68852,16,481,163,481,164,"2017-01-31 10:14:31"
68853,4,151,129,152,130,"2017-01-31 10:14:31"
68854,25,442,640,442,639,"2017-01-31 10:14:31"
68855,20,120,647,120,646,"2017-01-31 10:14:31"
68856,23,305,647,305,646,"2017-01-31 10:14:31"
68857,40,165,160,166,160,"2017-01-31 10:14:31"
68858,24,364,640,364,639,"2017-01-31 10:14:31"
68859,43,166,394,167,393,"2017-01-31 10:14:31"
68860,2,60,647,60,646,"2017-01-31 10:14:32"
68861,44,161,494,162,494,"2017-01-31 10:14:32"
68862,18,29,159,29,160,"2017-01-31 10:14:32"
68863,22,255,649,255,648,"2017-01-31 10:14:32"
68864,28,11,638,11,637,"2017-01-31 10:14:32"
68865,37,442,736,441,736,"2017-01-31 10:14:32"
68866,23,305,646,305,645,"2017-01-31 10:14:33"
68867,25,442,639,442,638,"2017-01-31 10:14:33"
68868,16,481,164,481,165,"2017-01-31 10:14:33"
68869,4,152,130,153,131,"2017-01-31 10:14:33"
68870,20,120,646,120,645,"2017-01-31 10:14:33"
68871,40,166,160,167,160,"2017-01-31 10:14:33"
68872,24,364,639,364,638,"2017-01-31 10:14:33"
68873,37,441,736,440,736,"2017-01-31 10:14:33"
68874,28,11,637,11,636,"2017-01-31 10:14:34"
68875,22,255,648,255,647,"2017-01-31 10:14:34"
68876,18,29,160,29,161,"2017-01-31 10:14:34"
68877,44,162,494,163,494,"2017-01-31 10:14:34"
68878,2,60,646,60,645,"2017-01-31 10:14:35"
68879,43,167,393,168,393,"2017-01-31 10:14:35"
68880,23,305,645,305,644,"2017-01-31 10:14:35"
68881,40,167,160,168,160,"2017-01-31 10:14:35"
68882,20,120,645,120,644,"2017-01-31 10:14:35"
68883,4,153,131,154,132,"2017-01-31 10:14:35"
68884,16,481,165,481,166,"2017-01-31 10:14:35"
68885,25,442,638,442,637,"2017-01-31 10:14:35"
68886,24,364,638,364,637,"2017-01-31 10:14:36"
68887,37,440,736,439,736,"2017-01-31 10:14:36"
68888,28,11,636,11,635,"2017-01-31 10:14:36"
68889,22,255,647,255,646,"2017-01-31 10:14:36"
68890,18,29,161,29,162,"2017-01-31 10:14:36"
68891,44,163,494,164,494,"2017-01-31 10:14:36"
68892,2,60,645,60,644,"2017-01-31 10:14:36"
68893,43,168,393,169,393,"2017-01-31 10:14:36"
68894,23,305,644,305,643,"2017-01-31 10:14:36"
68895,40,168,160,169,160,"2017-01-31 10:14:37"
68896,20,120,644,120,643,"2017-01-31 10:14:37"
68897,4,154,132,155,133,"2017-01-31 10:14:37"
68898,16,481,166,481,167,"2017-01-31 10:14:37"
68899,25,442,637,442,636,"2017-01-31 10:14:37"
68900,43,169,393,170,393,"2017-01-31 10:14:37"
68901,2,60,644,60,643,"2017-01-31 10:14:37"
68902,44,164,494,165,494,"2017-01-31 10:14:38"
68903,18,29,162,29,163,"2017-01-31 10:14:38"
68904,22,255,646,255,645,"2017-01-31 10:14:38"
68905,28,11,635,11,634,"2017-01-31 10:14:38"
68906,37,439,736,438,736,"2017-01-31 10:14:38"
68907,24,364,637,364,636,"2017-01-31 10:14:38"
68908,23,305,643,305,642,"2017-01-31 10:14:38"
68909,16,481,167,482,167,"2017-01-31 10:14:39"
68910,4,155,133,156,133,"2017-01-31 10:14:39"
68911,20,120,643,120,642,"2017-01-31 10:14:39"
68912,2,60,643,60,642,"2017-01-31 10:14:39"
68913,40,169,160,170,160,"2017-01-31 10:14:39"
68914,25,442,636,442,635,"2017-01-31 10:14:39"
68915,43,170,393,171,393,"2017-01-31 10:14:39"
68916,37,438,736,437,736,"2017-01-31 10:14:39"
68917,18,29,163,29,164,"2017-01-31 10:14:39"
68918,22,255,645,255,644,"2017-01-31 10:14:40"
68919,28,11,634,12,633,"2017-01-31 10:14:40"
68920,44,165,494,166,494,"2017-01-31 10:14:40"
68921,23,305,642,305,641,"2017-01-31 10:14:40"
68922,16,482,167,483,168,"2017-01-31 10:14:40"
68923,4,156,133,157,134,"2017-01-31 10:14:40"
68924,20,120,642,120,641,"2017-01-31 10:14:40"
68925,24,364,636,364,635,"2017-01-31 10:14:40"
68926,40,170,160,171,160,"2017-01-31 10:14:41"
68927,2,60,642,60,641,"2017-01-31 10:14:41"
68928,25,442,635,442,634,"2017-01-31 10:14:41"
68929,43,171,393,172,393,"2017-01-31 10:14:41"
68930,37,437,736,436,736,"2017-01-31 10:14:41"
68931,18,29,164,29,165,"2017-01-31 10:14:41"
68932,22,255,644,255,643,"2017-01-31 10:14:41"
68933,28,12,633,12,632,"2017-01-31 10:14:42"
68934,44,166,494,167,494,"2017-01-31 10:14:42"
68935,24,364,635,364,634,"2017-01-31 10:14:42"
68936,20,120,641,120,640,"2017-01-31 10:14:42"
68937,4,157,134,158,135,"2017-01-31 10:14:42"
68938,16,483,168,483,169,"2017-01-31 10:14:42"
68939,23,305,641,305,640,"2017-01-31 10:14:42"
68940,40,171,160,172,160,"2017-01-31 10:14:43"
68941,28,12,632,12,631,"2017-01-31 10:14:43"
68942,22,255,643,255,642,"2017-01-31 10:14:43"
68943,18,29,165,29,166,"2017-01-31 10:14:43"
68944,37,436,736,435,736,"2017-01-31 10:14:43"
68945,43,172,393,173,393,"2017-01-31 10:14:43"
68946,25,442,634,442,633,"2017-01-31 10:14:43"
68947,2,60,641,60,640,"2017-01-31 10:14:44"
68948,44,167,494,168,494,"2017-01-31 10:14:44"
68949,24,364,634,364,633,"2017-01-31 10:14:44"
68950,20,120,640,120,639,"2017-01-31 10:14:44"
68951,4,158,135,159,136,"2017-01-31 10:14:44"
68952,16,483,169,482,170,"2017-01-31 10:14:44"
68953,23,305,640,305,639,"2017-01-31 10:14:44"
68954,40,172,160,173,160,"2017-01-31 10:14:44"
68955,28,12,631,12,630,"2017-01-31 10:14:44"
68956,22,255,642,255,641,"2017-01-31 10:14:44"
68957,2,60,640,60,639,"2017-01-31 10:14:45"
68958,25,442,633,442,632,"2017-01-31 10:14:45"
68959,43,173,393,174,394,"2017-01-31 10:14:45"
68960,37,435,736,434,736,"2017-01-31 10:14:45"
68961,18,29,166,29,167,"2017-01-31 10:14:45"
68962,44,168,494,169,494,"2017-01-31 10:14:45"
68963,28,12,630,12,629,"2017-01-31 10:14:45"
68964,40,173,160,174,160,"2017-01-31 10:14:45"
68965,23,305,639,305,638,"2017-01-31 10:14:45"
68966,16,482,170,482,171,"2017-01-31 10:14:45"
68967,4,159,136,160,137,"2017-01-31 10:14:46"
68968,20,120,639,120,638,"2017-01-31 10:14:46"
68969,24,364,633,364,632,"2017-01-31 10:14:46"
68970,22,255,641,255,640,"2017-01-31 10:14:46"
68971,2,60,639,60,638,"2017-01-31 10:14:46"
68972,25,442,632,442,631,"2017-01-31 10:14:46"
68973,43,174,394,175,394,"2017-01-31 10:14:46"
68974,37,434,736,433,736,"2017-01-31 10:14:46"
68975,18,29,167,29,168,"2017-01-31 10:14:46"
68976,44,169,494,170,494,"2017-01-31 10:14:47"
68977,28,12,629,12,628,"2017-01-31 10:14:47"
68978,40,174,160,175,160,"2017-01-31 10:14:47"
68979,23,305,638,305,637,"2017-01-31 10:14:47"
68980,16,482,171,483,172,"2017-01-31 10:14:47"
68981,4,160,137,161,138,"2017-01-31 10:14:47"
68982,20,120,638,120,637,"2017-01-31 10:14:47"
68983,24,364,632,364,631,"2017-01-31 10:14:47"
68984,22,255,640,255,639,"2017-01-31 10:14:47"
68985,2,60,638,60,637,"2017-01-31 10:14:48"
68986,25,442,631,442,630,"2017-01-31 10:14:48"
68987,43,175,394,176,394,"2017-01-31 10:14:48"
68988,37,433,736,432,736,"2017-01-31 10:14:48"
68989,44,170,494,171,494,"2017-01-31 10:14:48"
68990,40,175,160,176,160,"2017-01-31 10:14:48"
68991,28,12,628,13,627,"2017-01-31 10:14:48"
68992,18,29,168,29,169,"2017-01-31 10:14:48"
68993,23,305,637,305,636,"2017-01-31 10:14:48"
68994,16,483,172,482,172,"2017-01-31 10:14:49"
68995,4,161,138,162,139,"2017-01-31 10:14:49"
68996,20,120,637,120,636,"2017-01-31 10:14:49"
68997,24,364,631,364,630,"2017-01-31 10:14:49"
68998,22,255,639,255,638,"2017-01-31 10:14:49"
68999,2,60,637,60,636,"2017-01-31 10:14:49"
69000,25,442,630,442,629,"2017-01-31 10:14:50"
69001,43,176,394,177,395,"2017-01-31 10:14:50"
69002,37,432,736,431,736,"2017-01-31 10:14:50"
69003,44,171,494,172,494,"2017-01-31 10:14:50"
69004,40,176,160,177,160,"2017-01-31 10:14:50"
69005,28,13,627,13,626,"2017-01-31 10:14:50"
69006,18,29,169,29,170,"2017-01-31 10:14:50"
69007,23,305,636,305,635,"2017-01-31 10:14:50"
69008,16,482,172,481,173,"2017-01-31 10:14:50"
69009,4,162,139,163,140,"2017-01-31 10:14:50"
69010,20,120,636,120,635,"2017-01-31 10:14:50"
69011,24,364,630,364,629,"2017-01-31 10:14:51"
69012,2,60,636,60,635,"2017-01-31 10:14:51"
69013,22,255,638,255,637,"2017-01-31 10:14:51"
69014,25,442,629,442,628,"2017-01-31 10:14:51"
69015,20,120,635,120,634,"2017-01-31 10:14:51"
69016,4,163,140,164,140,"2017-01-31 10:14:51"
69017,16,481,173,481,174,"2017-01-31 10:14:51"
69018,23,305,635,305,634,"2017-01-31 10:14:51"
69019,44,172,494,173,494,"2017-01-31 10:14:52"
69020,37,431,736,430,736,"2017-01-31 10:14:52"
69021,40,177,160,178,160,"2017-01-31 10:14:52"
69022,43,177,395,178,395,"2017-01-31 10:14:52"
69023,28,13,626,13,625,"2017-01-31 10:14:52"
69024,18,29,170,29,171,"2017-01-31 10:14:52"
69025,24,364,629,364,628,"2017-01-31 10:14:52"
69026,2,60,635,60,634,"2017-01-31 10:14:52"
69027,22,255,637,255,636,"2017-01-31 10:14:52"
69028,25,442,628,442,627,"2017-01-31 10:14:52"
69029,18,29,171,29,172,"2017-01-31 10:14:53"
69030,28,13,625,13,624,"2017-01-31 10:14:53"
69031,43,178,395,179,395,"2017-01-31 10:14:53"
69032,40,178,160,179,160,"2017-01-31 10:14:53"
69033,37,430,736,429,736,"2017-01-31 10:14:53"
69034,44,173,494,174,494,"2017-01-31 10:14:53"
69035,23,305,634,305,633,"2017-01-31 10:14:53"
69036,16,481,174,481,175,"2017-01-31 10:14:53"
69037,4,164,140,165,141,"2017-01-31 10:14:53"
69038,20,120,634,120,633,"2017-01-31 10:14:54"
69039,24,364,628,364,627,"2017-01-31 10:14:54"
69040,22,255,636,255,635,"2017-01-31 10:14:54"
69041,2,60,634,60,633,"2017-01-31 10:14:54"
69042,25,442,627,442,626,"2017-01-31 10:14:54"
69043,37,429,736,428,736,"2017-01-31 10:14:54"
69044,28,13,624,13,623,"2017-01-31 10:14:54"
69045,43,179,395,180,396,"2017-01-31 10:14:54"
69046,40,179,160,180,160,"2017-01-31 10:14:55"
69047,18,29,172,29,173,"2017-01-31 10:14:55"
69048,44,174,494,175,494,"2017-01-31 10:14:55"
69049,23,305,633,305,632,"2017-01-31 10:14:55"
69050,16,481,175,481,176,"2017-01-31 10:14:55"
69051,4,165,141,166,142,"2017-01-31 10:14:55"
69052,20,120,633,120,632,"2017-01-31 10:14:55"
69053,24,364,627,365,627,"2017-01-31 10:14:55"
69054,22,255,635,255,634,"2017-01-31 10:14:55"
69055,2,60,633,60,632,"2017-01-31 10:14:55"
69056,25,442,626,442,625,"2017-01-31 10:14:56"
69057,18,29,173,29,174,"2017-01-31 10:14:56"
69058,28,13,623,13,622,"2017-01-31 10:14:56"
69059,43,180,396,181,396,"2017-01-31 10:14:56"
69060,40,180,160,181,160,"2017-01-31 10:14:56"
69061,37,428,736,427,736,"2017-01-31 10:14:56"
69062,44,175,494,176,494,"2017-01-31 10:14:56"
69063,23,305,632,305,631,"2017-01-31 10:14:56"
69064,16,481,176,481,177,"2017-01-31 10:14:56"
69065,4,166,142,167,142,"2017-01-31 10:14:57"
69066,20,120,632,120,631,"2017-01-31 10:14:57"
69067,24,365,627,366,626,"2017-01-31 10:14:57"
69068,22,255,634,255,633,"2017-01-31 10:14:57"
69069,2,60,632,60,631,"2017-01-31 10:14:57"
69070,25,442,625,442,624,"2017-01-31 10:14:57"
69071,18,29,174,29,175,"2017-01-31 10:14:57"
69072,28,13,622,13,621,"2017-01-31 10:14:57"
69073,43,181,396,182,397,"2017-01-31 10:14:57"
69074,40,181,160,182,160,"2017-01-31 10:14:58"
69075,37,427,736,426,736,"2017-01-31 10:14:58"
69076,44,176,494,177,494,"2017-01-31 10:14:58"
69077,23,305,631,305,630,"2017-01-31 10:14:58"
69078,16,481,177,481,178,"2017-01-31 10:14:58"
69079,4,167,142,168,143,"2017-01-31 10:14:58"
69080,20,120,631,120,630,"2017-01-31 10:14:58"
69081,24,366,626,367,625,"2017-01-31 10:14:59"
69082,22,255,633,255,632,"2017-01-31 10:14:59"
69083,2,60,631,60,630,"2017-01-31 10:14:59"
69084,25,442,624,442,623,"2017-01-31 10:14:59"
69085,44,177,494,178,494,"2017-01-31 10:14:59"
69086,28,13,621,14,620,"2017-01-31 10:14:59"
69087,43,182,397,183,397,"2017-01-31 10:15:00"
69088,40,182,160,183,160,"2017-01-31 10:15:00"
69089,37,426,736,425,736,"2017-01-31 10:15:00"
69090,18,29,175,29,176,"2017-01-31 10:15:00"
69091,23,305,630,305,629,"2017-01-31 10:15:00"
69092,16,481,178,481,179,"2017-01-31 10:15:00"
69093,4,168,143,169,143,"2017-01-31 10:15:00"
69094,20,120,630,120,629,"2017-01-31 10:15:01"
69095,24,367,625,368,624,"2017-01-31 10:15:01"
69096,22,255,632,255,631,"2017-01-31 10:15:01"
69097,2,60,630,60,629,"2017-01-31 10:15:01"
69098,25,442,623,442,622,"2017-01-31 10:15:01"
69099,44,178,494,179,494,"2017-01-31 10:15:01"
69100,28,14,620,14,619,"2017-01-31 10:15:01"
69101,43,183,397,184,398,"2017-01-31 10:15:01"
69102,40,183,160,184,160,"2017-01-31 10:15:01"
69103,37,425,736,424,736,"2017-01-31 10:15:01"
69104,18,29,176,29,177,"2017-01-31 10:15:02"
69105,23,305,629,305,628,"2017-01-31 10:15:02"
69106,16,481,179,481,180,"2017-01-31 10:15:02"
69107,4,169,143,170,144,"2017-01-31 10:15:02"
69108,20,120,629,120,628,"2017-01-31 10:15:02"
69109,24,368,624,369,623,"2017-01-31 10:15:02"
69110,22,255,631,255,630,"2017-01-31 10:15:02"
69111,2,60,629,60,628,"2017-01-31 10:15:02"
69112,25,442,622,443,621,"2017-01-31 10:15:02"
69113,23,305,628,305,627,"2017-01-31 10:15:03"
69114,18,29,177,29,178,"2017-01-31 10:15:03"
69115,28,14,619,14,618,"2017-01-31 10:15:03"
69116,44,179,494,180,494,"2017-01-31 10:15:03"
69117,43,184,398,185,399,"2017-01-31 10:15:03"
69118,37,424,736,423,736,"2017-01-31 10:15:03"
69119,40,184,160,185,160,"2017-01-31 10:15:03"
69120,16,481,180,481,181,"2017-01-31 10:15:03"
69121,4,170,144,171,145,"2017-01-31 10:15:03"
69122,20,120,628,120,627,"2017-01-31 10:15:03"
69123,24,369,623,370,622,"2017-01-31 10:15:04"
69124,22,255,630,255,629,"2017-01-31 10:15:04"
69125,2,60,628,60,627,"2017-01-31 10:15:04"
69126,25,443,621,443,620,"2017-01-31 10:15:04"
69127,23,305,627,305,626,"2017-01-31 10:15:04"
69128,18,29,178,29,179,"2017-01-31 10:15:04"
69129,28,14,618,15,617,"2017-01-31 10:15:04"
69130,44,180,494,181,494,"2017-01-31 10:15:04"
69131,43,185,399,186,399,"2017-01-31 10:15:04"
69132,37,423,736,422,736,"2017-01-31 10:15:05"
69133,40,185,160,186,160,"2017-01-31 10:15:05"
69134,16,481,181,481,182,"2017-01-31 10:15:05"
69135,4,171,145,171,146,"2017-01-31 10:15:05"
69136,20,120,627,120,626,"2017-01-31 10:15:05"
69137,24,370,622,371,621,"2017-01-31 10:15:05"
69138,22,255,629,255,628,"2017-01-31 10:15:05"
69139,2,60,627,60,626,"2017-01-31 10:15:05"
69140,25,443,620,443,619,"2017-01-31 10:15:06"
69141,23,305,626,305,625,"2017-01-31 10:15:06"
69142,18,29,179,29,180,"2017-01-31 10:15:06"
69143,28,15,617,15,616,"2017-01-31 10:15:06"
69144,40,186,160,187,160,"2017-01-31 10:15:06"
69145,43,186,399,187,400,"2017-01-31 10:15:06"
69146,37,422,736,421,736,"2017-01-31 10:15:06"
69147,44,181,494,182,494,"2017-01-31 10:15:06"
69148,16,481,182,481,183,"2017-01-31 10:15:06"
69149,4,171,146,171,145,"2017-01-31 10:15:06"
69150,20,120,626,120,625,"2017-01-31 10:15:07"
69151,24,371,621,372,620,"2017-01-31 10:15:07"
69152,22,255,628,255,627,"2017-01-31 10:15:07"
69153,23,305,625,305,624,"2017-01-31 10:15:07"
69154,25,443,619,443,618,"2017-01-31 10:15:07"
69155,2,60,626,60,625,"2017-01-31 10:15:07"
69156,44,182,494,183,494,"2017-01-31 10:15:07"
69157,28,15,616,15,615,"2017-01-31 10:15:07"
69158,40,187,160,188,160,"2017-01-31 10:15:07"
69159,43,187,400,188,400,"2017-01-31 10:15:08"
69160,37,421,736,420,736,"2017-01-31 10:15:08"
69161,18,29,180,30,180,"2017-01-31 10:15:08"
69162,16,481,183,481,184,"2017-01-31 10:15:08"
69163,4,171,145,171,146,"2017-01-31 10:15:08"
69164,20,120,625,120,624,"2017-01-31 10:15:08"
69165,24,372,620,373,619,"2017-01-31 10:15:08"
69166,22,255,627,255,626,"2017-01-31 10:15:08"
69167,23,305,624,305,623,"2017-01-31 10:15:09"
69168,25,443,618,443,617,"2017-01-31 10:15:09"
69169,24,373,619,374,618,"2017-01-31 10:15:09"
69170,20,120,624,120,623,"2017-01-31 10:15:09"
69171,4,171,146,171,145,"2017-01-31 10:15:09"
69172,16,481,184,481,185,"2017-01-31 10:15:09"
69173,18,30,180,31,180,"2017-01-31 10:15:10"
69174,37,420,736,419,736,"2017-01-31 10:15:10"
69175,43,188,400,189,400,"2017-01-31 10:15:10"
69176,40,188,160,189,160,"2017-01-31 10:15:10"
69177,28,15,615,15,614,"2017-01-31 10:15:10"
69178,44,183,494,184,494,"2017-01-31 10:15:10"
69179,2,60,625,60,624,"2017-01-31 10:15:10"
69180,22,255,626,255,625,"2017-01-31 10:15:10"
69181,23,305,623,305,622,"2017-01-31 10:15:11"
69182,25,443,617,443,616,"2017-01-31 10:15:11"
69183,24,374,618,375,618,"2017-01-31 10:15:11"
69184,20,120,623,120,622,"2017-01-31 10:15:11"
69185,4,171,145,171,146,"2017-01-31 10:15:11"
69186,16,481,185,481,186,"2017-01-31 10:15:11"
69187,18,31,180,32,180,"2017-01-31 10:15:11"
69188,37,419,736,418,736,"2017-01-31 10:15:12"
69189,43,189,400,190,401,"2017-01-31 10:15:12"
69190,40,189,160,190,160,"2017-01-31 10:15:12"
69191,28,15,614,15,613,"2017-01-31 10:15:12"
69192,44,184,494,185,494,"2017-01-31 10:15:12"
69193,2,60,624,60,623,"2017-01-31 10:15:12"
69194,22,255,625,255,624,"2017-01-31 10:15:12"
69195,23,305,622,305,621,"2017-01-31 10:15:12"
